,0
529,0.8119079
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,2.1657937
537,0.0
538,0.4825745
539,0.2763208
540,0.09117806
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,9.718308e-07
558,0.0
559,0.0
560,0.0
561,0.0
562,0.17181046
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.052761193
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,1.9135047
578,0.5649748
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.037852973
587,0.0
588,0.0
589,0.0
590,0.071249746
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.021951234
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.010120304
605,0.35967797
606,0.0
607,0.0
608,0.91730046
609,0.0
610,1.7584426
611,0.0
612,0.013159859
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.25305432
619,0.0
620,0.0
621,0.0
622,0.032377835
623,0.0021858779
624,1.0810639
625,0.08759206
626,0.0
627,0.0
628,0.0
629,0.30752516
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.098980695
639,0.0
640,0.008070796
641,0.0
642,0.0
643,0.13909407
644,0.0
645,0.0
646,0.0
647,0.0
648,0.8573948
649,0.0
650,0.0
651,0.0
652,0.46055746
653,0.0
654,0.47629738
655,0.0
656,2.3804245
657,2.5651598
658,1.0580077
659,0.0
660,2.1403434
661,0.2015577
662,1.2032075
663,0.0
664,0.0
665,0.0
666,0.0
667,0.31133634
668,0.16656096
669,0.12308523
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.3232661
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0066505503
681,0.07025909
682,2.1561458
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.1333352
692,0.09916863
693,0.0
694,0.0
695,0.39528254
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.5945686
707,0.22174136
708,0.0
709,0.0
710,0.0
711,0.0
712,0.17894413
713,0.0
714,0.0
715,0.0
716,0.02920855
717,0.046878472
718,0.0
719,0.0
720,0.0
721,0.043120194
722,0.0
723,0.0
724,0.0
725,0.022383435
726,0.0
727,0.0055180294
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0016573503
734,0.0
735,0.0
736,0.0
737,1.8272773
738,0.0
739,0.47289032
740,0.1830388
741,0.0
742,0.02899554
743,0.0
744,0.0
745,0.0
746,0.0
747,0.6619053
748,0.0
749,0.94663084
750,0.004387549
751,0.030494897
752,0.0
753,0.14776322
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,1.8537196
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.057320494
773,0.0
774,0.086268865
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.017177952
785,0.009460198
786,0.04561811
787,0.6140857
788,1.2232819
789,0.26099634
790,0.108509384
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.85117817
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.1023772
815,0.0
816,0.0
817,0.0
818,0.0
819,0.11302739
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.11497884
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.6340288
844,0.0
845,0.0
846,0.0
847,0.061224308
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.03536588
854,0.0
855,0.0022370245
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0037951805
862,0.0
863,0.0
864,0.3048274
865,0.0
866,0.0
867,0.0
868,0.0
869,0.6478487
870,0.251347
871,0.0
872,0.0
873,0.001055419
874,0.0
875,0.0
876,0.0
877,0.23249097
878,0.0
879,0.0
880,0.0
881,0.06329893
882,0.0
883,0.0
884,0.6928784
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.055484045
902,0.0
903,0.0
904,0.0
905,0.013121894
906,1.237517
907,0.24203035
908,0.7616847
909,0.1807821
910,0.5759119
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.37555015
918,0.31122407
919,0.37077558
920,0.0
921,0.0
922,0.0
923,0.24868678
924,0.15493973
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.42361474
933,0.0
934,0.0
935,0.24834725
936,0.43020818
937,0.0
938,1.0584414
939,0.0
940,0.0
941,0.0
942,0.0
943,0.41169074
944,0.027765054
945,0.0
946,0.0
947,0.10802356
948,0.0
949,0.0
950,0.0
951,0.9450213
952,0.075299226
953,0.0
954,0.0
955,0.5924194
956,0.5163269
957,0.24730228
958,0.19749075
959,1.4920402
960,0.0
961,0.010703322
962,0.0
963,0.0
964,0.0
965,0.286454
966,0.17119607
967,0.0
968,5.372165e-05
969,0.0
970,0.0
971,0.0
972,0.12245849
973,0.0
974,0.0
975,0.0
976,0.025267705
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.48114243
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.11741953
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.59821296
1045,0.44190612
1046,0.0
1047,0.2587534
1048,0.0
1049,0.0
1050,0.0
1051,0.0036038652
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.037280597
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,1.5867993
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.8155039
1078,0.0
1079,0.74968135
1080,1.1801986
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.29008508
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.15491155
1097,0.0
1098,0.012690671
1099,0.0
1100,0.0
1101,2.0852594
1102,0.0037901606
1103,0.48602802
1104,0.0
1105,1.6934588
1106,0.0
1107,0.37439674
1108,0.0
1109,0.0
1110,0.19602166
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.36476436
1116,0.0
1117,0.0
1118,3.3636348
1119,0.0
1120,0.48711842
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.7547631
1126,0.13975976
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.3620511
1145,0.2841875
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.049820393
1157,0.0
1158,0.32893804
1159,0.0
1160,0.023196239
1161,0.87195855
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,2.0720623
1169,0.0
1170,0.3173567
1171,0.16729446
1172,0.02636327
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.008983936
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.15760954
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.029384498
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,1.7200345
1210,0.44676286
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.03088593
1219,0.0
1220,0.0
1221,0.0
1222,0.12024734
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.009803762
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.01431179
1237,0.39697957
1238,0.0
1239,0.0
1240,1.5517592
1241,0.0
1242,1.8771613
1243,0.0
1244,0.017782945
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.28708786
1251,0.0
1252,0.0
1253,0.0
1254,0.047965154
1255,4.498041e-05
1256,0.9970369
1257,0.07330611
1258,0.0
1259,0.0
1260,0.0
1261,0.35197464
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.080676496
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.19797024
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.9400406
1281,0.0
1282,0.0
1283,0.0
1284,0.4431122
1285,0.0
1286,0.47393546
1287,0.0
1288,2.3017666
1289,2.6058888
1290,1.0455747
1291,0.0
1292,2.7138183
1293,0.21360534
1294,1.1994992
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.38225362
1300,0.11364666
1301,0.09903406
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.28243956
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.023525285
1313,0.079601616
1314,2.1598766
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.15308477
1324,0.13610722
1325,0.0
1326,0.0
1327,0.38913473
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.6111738
1339,0.23159519
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.15829729
1345,0.0
1346,0.0
1347,0.0
1348,0.046235334
1349,0.045821767
1350,0.0
1351,0.0
1352,0.0
1353,0.050564148
1354,0.0
1355,0.0
1356,0.0
1357,0.017140178
1358,0.0
1359,0.006856973
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.005422798
1366,0.0
1367,0.0
1368,0.0
1369,1.9329473
1370,0.0
1371,0.44081894
1372,0.1933236
1373,0.0
1374,0.027450986
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.603524
1380,0.0
1381,0.9763218
1382,0.00029664094
1383,0.0182675
1384,0.0
1385,0.11944809
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,1.8519127
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.077060334
1405,0.0
1406,0.08407286
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.019768132
1416,0.02189486
1417,0.008869674
1418,0.047152806
1419,0.6278357
1420,1.2289217
1421,0.24188998
1422,0.08921989
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,1.0644102
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.10623861
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.107443795
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.13687655
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.646348
1476,0.0
1477,0.0
1478,0.0
1479,0.00068515074
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0339911
1486,0.0
1487,0.0013932214
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0009365614
1494,0.0
1495,0.0
1496,0.44603077
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.6870561
1502,0.2113443
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.1986355
1510,0.0
1511,0.0
1512,0.0
1513,0.06122577
1514,0.0
1515,0.0
1516,0.68900704
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.06975279
1534,0.0
1535,0.0
1536,0.0
1537,0.010662111
1538,1.2258748
1539,0.24897721
1540,0.75746137
1541,0.15586676
1542,0.5540406
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.3523748
1550,0.28725973
1551,0.40727422
1552,0.0
1553,0.0
1554,0.0
1555,0.25851297
1556,0.13730215
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.44773072
1565,0.0
1566,0.0
1567,0.23732215
1568,0.39350998
1569,0.0
1570,1.0615617
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.4237505
1576,0.021662176
1577,0.0
1578,0.0
1579,0.08404952
1580,0.0
1581,0.0
1582,0.0
1583,0.9314179
1584,0.076149285
1585,0.0
1586,0.0
1587,0.6018259
1588,0.51064384
1589,0.23541659
1590,0.17405966
1591,1.4538738
1592,0.0
1593,0.016015884
1594,0.0
1595,0.0
1596,0.0
1597,0.23841576
1598,0.18233787
1599,0.0
1600,0.0004177884
1601,0.0
1602,0.0
1603,0.0
1604,0.13211365
1605,0.0
1606,0.0
1607,0.0
1608,0.023567505
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.49278864
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.00017462778
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.09514943
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.57215685
1677,0.46958363
1678,0.0
1679,0.3048256
1680,0.0
1681,0.0
1682,0.0
1683,0.0046698167
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.051631525
1694,0.0
1695,0.0
1696,0.0
1697,0.0
1698,0.0
1699,0.0
1700,0.0
1701,1.5985748
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.000116266216
1707,0.0
1708,0.0
1709,0.75971526
1710,0.0
1711,0.62657636
1712,1.151471
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.35056904
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.15443398
1729,0.0
1730,0.0206949
1731,0.0
1732,0.0
1733,2.0351472
1734,0.0056375847
1735,0.45972338
1736,0.0
1737,1.5709627
1738,0.0
1739,0.2714134
1740,0.0
1741,0.0
1742,0.20374997
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.24216941
1748,0.0
1749,0.0
1750,3.010652
1751,0.0
1752,0.4966314
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.7771907
1758,0.16075216
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.42359903
1777,0.32901132
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.05493006
1789,0.0
1790,0.30188873
1791,0.0
1792,0.0047312956
1793,0.9229286
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,2.0296323
1801,0.0
1802,0.22209546
1803,0.09883495
1804,0.003641297
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.032822233
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.1323679
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.02059244
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,1.5281298
1842,0.4009527
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0028104566
1850,0.021742905
1851,0.0
1852,0.0
1853,0.0
1854,0.16072972
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.005382228
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.01781395
1869,0.4344942
1870,0.0
1871,0.0
1872,1.9443895
1873,0.0
1874,1.9588282
1875,0.0
1876,0.018308435
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.3067411
1883,0.0
1884,0.0
1885,0.0
1886,0.06899909
1887,0.0
1888,0.964422
1889,0.06695538
1890,0.0
1891,0.0
1892,0.0
1893,0.37876052
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.06619721
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.22380656
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,1.0187001
1913,0.0
1914,0.0
1915,0.0
1916,0.4372715
1917,0.0
1918,0.46999788
1919,0.0
1920,2.2151377
1921,2.6009023
1922,1.0448408
1923,0.0
1924,3.0783334
1925,0.23196839
1926,1.2165966
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.44241568
1932,0.080181934
1933,0.08573632
1934,0.0
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.23617251
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.044125408
1945,0.082593374
1946,2.1927183
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.17073292
1956,0.16857253
1957,0.0
1958,0.0
1959,0.395858
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.6311612
1971,0.24764358
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.1475875
1977,0.0
1978,0.0
1979,0.0
1980,0.058789603
1981,0.04698911
1982,0.0
1983,0.0
1984,0.0
1985,0.050706863
1986,0.0
1987,0.0
1988,0.0
1989,0.011866444
1990,0.0
1991,0.008437777
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.006520629
1998,0.0
